G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,정리일자,불용일자,내용연수
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201805704,2018-06-06,1439000,폐기,중고품,활용부서부재,2018-06-13,2024-05-27,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805706,2018-03-05,6875000,매각,중고품,활용부서부재,2018-04-22,2024-10-14,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805707,2018-03-05,6875000,폐기,정비필요품,수리비용과다,2018-04-22,2021-02-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805719,2018-03-05,6875000,매각,폐품,내구연한 경과,2018-04-22,2022-04-15,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805721,2018-03-05,6875000,폐기,정비필요품,수리비용과다,2018-04-22,2024-11-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805722,2018-03-05,6875000,매각,중고품,구형화,2018-04-22,2022-05-02,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805723,2018-03-05,6875000,매각,중고품,구형화,2018-04-22,2021-03-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805726,2018-03-05,6875000,매각,중고품,구형화,2018-04-22,2020-05-12,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805727,2018-03-05,6875000,매각,신품,활용부서 부재,2018-04-22,2021-12-11,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805730,2018-03-05,6875000,폐기,중고품,활용부서부재,2018-04-22,2019-11-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805732,2018-03-05,6875000,폐기,정비필요품,수리비용과다,2018-04-22,2023-07-03,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201805737,2018-03-05,6875000,폐기,정비필요품,수리비용과다,2018-04-22,2024-05-01,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201505760,2015-03-11,6906000,매각,폐품,내구연한 경과,2015-03-12,2019-09-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905768,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2022-07-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905769,2019-07-11,10759000,매각,중고품,구형화,2019-07-12,2022-03-14,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905773,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2021-05-15,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905779,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2021-10-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905780,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2025-05-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905784,2019-07-11,10759000,폐기,정비필요품,수리비용과다,2019-07-12,2025-09-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905787,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2022-01-08,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905788,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2023-09-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905792,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2024-11-16,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905795,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2023-10-02,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905798,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2023-08-09,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905800,2019-07-11,10759000,매각,중고품,구형화,2019-07-12,2021-05-05,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905804,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2021-01-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905805,2019-07-11,10759000,매각,중고품,구형화,2019-07-12,2020-11-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201905807,2019-07-11,10759000,폐기,폐품,내구연한 경과,2019-07-12,2025-04-26,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201705818,2017-04-29,184000,폐기,폐품,내구연한 경과,2017-06-20,2025-03-11,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201805823,2018-08-09,751000,매각,중고품,구형화,2018-09-16,2022-07-19,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202005826,2020-06-08,4516000,매각,중고품,구형화,2020-07-25,2023-01-11,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202005831,2020-06-08,4516000,폐기,폐품,내구연한 경과,2020-07-25,2022-10-22,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202005837,2020-06-08,4516000,매각,중고품,활용부서부재,2020-07-25,2025-09-07,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202005840,2020-06-08,4516000,폐기,폐품,내구연한 경과,2020-07-25,2024-05-15,10
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201705845,2017-05-03,7818000,매각,중고품,구형화,2017-05-06,2023-09-08,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201705846,2017-05-03,7818000,폐기,정비필요품,수리비용과다,2017-05-06,2021-06-12,6
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201605848,2016-05-03,387000,폐기,폐품,내구연한 경과,2016-05-07,2024-11-27,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201605851,2016-05-03,387000,폐기,폐품,내구연한 경과,2016-05-07,2023-12-25,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201605852,2016-05-03,387000,폐기,폐품,내구연한 경과,2016-05-07,2023-12-12,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201605853,2016-05-03,387000,매각,중고품,구형화,2016-05-07,2023-07-30,4
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905857,2019-01-23,12671000,매각,중고품,구형화,2019-03-23,2024-07-28,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905858,2019-01-23,12671000,매각,중고품,구형화,2019-03-23,2025-06-09,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905860,2019-01-23,12671000,폐기,폐품,내구연한 경과,2019-03-23,2021-11-25,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905862,2019-01-23,12671000,폐기,폐품,내구연한 경과,2019-03-23,2022-05-15,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905864,2019-01-23,12671000,폐기,정비필요품,수리비용과다,2019-03-23,2024-05-05,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905866,2019-01-23,12671000,폐기,폐품,내구연한 경과,2019-03-23,2020-11-02,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905868,2019-01-23,12671000,폐기,정비필요품,수리비용과다,2019-03-23,2022-01-30,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905869,2019-01-23,12671000,폐기,폐품,내구연한 경과,2019-03-23,2023-09-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905870,2019-01-23,12671000,폐기,정비필요품,수리비용과다,2019-03-23,2020-09-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905871,2019-01-23,12671000,폐기,정비필요품,수리비용과다,2019-03-23,2022-02-05,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905872,2019-01-23,12671000,폐기,정비필요품,수리비용과다,2019-03-23,2024-04-12,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905877,2019-01-23,12671000,폐기,정비필요품,수리비용과다,2019-03-23,2022-08-17,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905879,2019-01-23,12671000,폐기,폐품,내구연한 경과,2019-03-23,2022-07-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201905880,2019-01-23,12671000,폐기,정비필요품,수리비용과다,2019-03-23,2022-07-08,10
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202105894,2021-04-15,5014000,폐기,폐품,내구연한 경과,2021-04-16,2025-01-17,8
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605918,2016-02-28,5155000,매각,중고품,구형화,2016-03-04,2020-08-27,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605919,2016-02-28,5155000,폐기,폐품,내구연한 경과,2016-03-04,2022-06-29,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605920,2016-02-28,5155000,멸실,중고품,활용부서부재,2016-03-04,2020-08-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605929,2016-02-28,5155000,도난,폐품,내구연한 경과,2016-03-04,2025-04-03,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605931,2016-02-28,5155000,매각,중고품,활용부서부재,2016-03-04,2019-10-28,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605935,2016-02-28,5155000,폐기,폐품,내구연한 경과,2016-03-04,2025-06-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605936,2016-02-28,5155000,폐기,폐품,내구연한 경과,2016-03-04,2023-11-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605937,2016-02-28,5155000,매각,중고품,구형화,2016-03-04,2022-11-04,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605941,2016-02-28,5155000,폐기,정비필요품,수리비용과다,2016-03-04,2023-04-24,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605942,2016-02-28,5155000,폐기,중고품,구형화,2016-03-04,2017-09-24,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201605944,2016-02-28,5155000,폐기,중고품,활용부서부재,2016-03-04,2019-06-09,10
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201805946,2018-07-06,4375000,매각,중고품,구형화,2018-07-07,2025-10-10,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201805948,2018-07-06,4375000,폐기,폐품,내구연한 경과,2018-07-07,2025-11-27,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201805951,2018-07-06,4375000,매각,중고품,구형화,2018-07-07,2022-05-10,8
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505955,2015-04-10,11321000,매각,중고품,구형화,2015-05-13,2020-11-03,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505956,2015-04-10,11321000,매각,중고품,구형화,2015-05-13,2020-05-05,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505958,2015-04-10,11321000,도난,폐품,내구연한 경과,2015-05-13,2018-08-23,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505961,2015-04-10,11321000,매각,중고품,활용부서부재,2015-05-13,2024-08-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505965,2015-04-10,11321000,폐기,정비필요품,수리비용과다,2015-05-13,2025-11-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505966,2015-04-10,11321000,폐기,폐품,내구연한 경과,2015-05-13,2017-11-17,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505969,2015-04-10,11321000,폐기,정비필요품,수리비용과다,2015-05-13,2022-03-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505970,2015-04-10,11321000,폐기,폐품,내구연한 경과,2015-05-13,2017-09-19,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505971,2015-04-10,11321000,매각,중고품,활용부서부재,2015-05-13,2019-05-04,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505972,2015-04-10,11321000,도난,정비필요품,수리비용과다,2015-05-13,2018-09-09,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505977,2015-04-10,11321000,매각,중고품,구형화,2015-05-13,2025-10-09,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505979,2015-04-10,11321000,폐기,폐품,내구연한 경과,2015-05-13,2017-09-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505981,2015-04-10,11321000,매각,중고품,구형화,2015-05-13,2017-08-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505982,2015-04-10,11321000,폐기,폐품,내구연한 경과,2015-05-13,2017-03-23,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505983,2015-04-10,11321000,폐기,정비필요품,수리비용과다,2015-05-13,2017-04-30,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505984,2015-04-10,11321000,폐기,정비필요품,수리비용과다,2015-05-13,2017-06-11,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505988,2015-04-10,11321000,폐기,중고품,활용부서부재,2015-05-13,2017-02-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505990,2015-04-10,11321000,폐기,폐품,내구연한 경과,2015-05-13,2020-06-24,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505992,2015-04-10,11321000,폐기,폐품,내구연한 경과,2015-05-13,2025-08-08,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201505996,2015-04-10,11321000,폐기,중고품,구형화,2015-05-13,2016-08-11,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201506000,2015-04-10,11321000,폐기,폐품,내구연한 경과,2015-05-13,2025-05-04,10
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202006018,2020-10-09,605000,매각,폐품,내구연한 경과,2020-10-11,2025-12-17,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202006019,2020-10-09,605000,폐기,폐품,내구연한 경과,2020-10-11,2024-06-05,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202006021,2020-10-09,605000,폐기,정비필요품,수리비용과다,2020-10-11,2022-12-12,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202006022,2020-10-09,605000,폐기,폐품,내구연한 경과,2020-10-11,2022-04-26,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202006023,2020-10-09,605000,폐기,폐품,내구연한 경과,2020-10-11,2022-07-20,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202106030,2021-09-11,1371000,매각,중고품,구형화,2021-10-21,2025-10-22,5
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202006034,2020-10-03,192000,폐기,정비필요품,수리비용과다,2020-11-28,2023-06-11,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202006035,2020-10-03,192000,매각,중고품,구형화,2020-11-28,2022-11-04,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202006036,2020-10-03,192000,폐기,폐품,내구연한 경과,2020-11-28,2023-11-07,4
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806053,2018-10-24,15003000,매각,중고품,구형화,2018-10-27,2023-02-08,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806058,2018-10-24,15003000,매각,중고품,구형화,2018-10-27,2024-01-25,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806059,2018-10-24,15003000,폐기,폐품,내구연한 경과,2018-10-27,2023-03-11,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806061,2018-10-24,15003000,매각,중고품,활용부서부재,2018-10-27,2023-08-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806063,2018-10-24,15003000,폐기,폐품,내구연한 경과,2018-10-27,2020-03-31,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806066,2018-10-24,15003000,폐기,폐품,내구연한 경과,2018-10-27,2021-08-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806068,2018-10-24,15003000,폐기,폐품,내구연한 경과,2018-10-27,2025-07-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806070,2018-10-24,15003000,매각,중고품,구형화,2018-10-27,2021-10-06,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806074,2018-10-24,15003000,매각,중고품,구형화,2018-10-27,2022-11-13,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806075,2018-10-24,15003000,폐기,정비필요품,수리비용과다,2018-10-27,2025-03-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806080,2018-10-24,15003000,폐기,폐품,내구연한 경과,2018-10-27,2021-02-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806084,2018-10-24,15003000,폐기,정비필요품,수리비용과다,2018-10-27,2020-06-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806085,2018-10-24,15003000,폐기,정비필요품,수리비용과다,2018-10-27,2023-08-16,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806086,2018-10-24,15003000,폐기,정비필요품,수리비용과다,2018-10-27,2024-01-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806088,2018-10-24,15003000,폐기,폐품,내구연한 경과,2018-10-27,2024-02-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201806094,2018-10-24,15003000,매각,중고품,구형화,2018-10-27,2020-09-13,10
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201806100,2018-04-28,2126000,폐기,폐품,내구연한 경과,2018-06-22,2020-03-08,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202106106,2021-02-23,1535000,매각,중고품,구형화,2021-03-02,2025-10-16,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202006110,2020-11-29,25035000,폐기,폐품,내구연한 경과,2021-01-27,2025-10-21,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202006112,2020-11-29,25035000,폐기,폐품,내구연한 경과,2021-01-27,2023-02-27,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202006114,2020-11-29,25035000,폐기,폐품,내구연한 경과,2021-01-27,2024-05-09,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202006115,2020-11-29,25035000,폐기,폐품,내구연한 경과,2021-01-27,2022-09-06,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201706123,2017-12-12,8463000,폐기,폐품,내구연한 경과,2018-02-05,2020-08-18,7
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202106126,2021-01-05,369000,폐기,폐품,내구연한 경과,2021-01-06,2022-11-18,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202106128,2021-01-05,369000,폐기,중고품,활용부서부재,2021-01-06,2025-05-20,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202106129,2021-01-05,369000,폐기,폐품,내구연한 경과,2021-01-06,2023-08-19,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202106131,2021-01-05,369000,매각,중고품,구형화,2021-01-06,2025-08-21,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202106135,2021-01-05,369000,폐기,정비필요품,수리비용과다,2021-01-06,2023-03-27,4
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906145,2019-03-10,12560000,매각,중고품,활용부서부재,2019-03-14,2020-05-15,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906146,2019-03-10,12560000,폐기,폐품,내구연한 경과,2019-03-14,2021-11-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906148,2019-03-10,12560000,폐기,정비필요품,수리비용과다,2019-03-14,2023-01-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906151,2019-03-10,12560000,매각,중고품,구형화,2019-03-14,2022-03-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906152,2019-03-10,12560000,매각,중고품,활용부서부재,2019-03-14,2023-11-01,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906153,2019-03-10,12560000,폐기,폐품,내구연한 경과,2019-03-14,2025-06-18,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906154,2019-03-10,12560000,폐기,폐품,내구연한 경과,2019-03-14,2022-09-09,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906160,2019-03-10,12560000,폐기,정비필요품,수리비용과다,2019-03-14,2023-05-19,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906162,2019-03-10,12560000,매각,중고품,구형화,2019-03-14,2024-09-26,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906167,2019-03-10,12560000,폐기,폐품,내구연한 경과,2019-03-14,2020-11-21,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906168,2019-03-10,12560000,폐기,폐품,내구연한 경과,2019-03-14,2025-08-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906170,2019-03-10,12560000,폐기,정비필요품,수리비용과다,2019-03-14,2022-12-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906178,2019-03-10,12560000,매각,중고품,구형화,2019-03-14,2020-10-17,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201906179,2019-03-10,12560000,매각,중고품,구형화,2019-03-14,2022-07-02,10
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201606180,2016-09-01,10541000,매각,중고품,활용부서부재,2016-10-10,2022-04-03,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201606183,2016-09-01,10541000,폐기,폐품,내구연한 경과,2016-10-10,2023-05-29,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201606187,2016-09-01,10541000,매각,중고품,구형화,2016-10-10,2024-07-25,5
4322260926066170,"라우터, Netgear, (US)PR60X",M202106189,2021-10-26,4906000,폐기,폐품,내구연한 경과,2021-11-02,2024-12-17,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202106191,2021-10-26,4906000,매각,중고품,구형화,2021-11-02,2024-10-25,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202106193,2021-10-26,4906000,폐기,정비필요품,수리비용과다,2021-11-02,2024-11-30,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202106196,2021-10-26,4906000,폐기,폐품,내구연한 경과,2021-11-02,2025-03-11,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201806199,2018-06-08,9683000,폐기,중고품,구형화,2018-06-09,2023-08-27,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201806202,2018-06-08,9683000,폐기,폐품,내구연한 경과,2018-06-09,2023-02-04,6
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201506210,2015-10-19,1261000,폐기,폐품,내구연한 경과,2015-12-18,2025-07-20,10
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201506230,2015-09-08,334000,폐기,정비필요품,수리비용과다,2015-09-11,2021-05-21,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201506234,2015-10-30,251000,폐기,정비필요품,수리비용과다,2015-11-04,2020-06-09,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201806238,2018-09-14,1906000,매각,중고품,구형화,2018-10-18,2020-09-26,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201806240,2018-09-14,1906000,폐기,정비필요품,수리비용과다,2018-10-18,2023-06-18,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201806241,2018-09-14,1906000,폐기,폐품,내구연한 경과,2018-10-18,2022-10-12,5
